data,Distrito,Óbitos
2020-06-19,Viana do Castelo,6
2020-06-20,Viana do Castelo,10
2020-06-21,Viana do Castelo,6
2020-06-22,Viana do Castelo,10
2020-06-23,Viana do Castelo,15
2020-06-24,Viana do Castelo,14
2020-06-25,Viana do Castelo,6
2020-06-26,Viana do Castelo,5
2020-06-27,Viana do Castelo,12
2020-06-28,Viana do Castelo,3
2020-06-29,Viana do Castelo,12
2020-06-30,Viana do Castelo,2
2020-07-01,Viana do Castelo,8
2020-07-02,Viana do Castelo,5
2020-07-03,Viana do Castelo,6
2020-07-04,Viana do Castelo,4
2020-07-05,Viana do Castelo,7
2020-07-06,Viana do Castelo,11
2020-07-07,Viana do Castelo,17
2020-07-08,Viana do Castelo,9
2020-07-09,Viana do Castelo,12
2020-07-10,Viana do Castelo,10
2020-07-11,Viana do Castelo,5
2020-07-12,Viana do Castelo,6
2020-07-13,Viana do Castelo,10
2020-07-14,Viana do Castelo,9
2020-07-15,Viana do Castelo,14
2020-07-16,Viana do Castelo,6
2020-07-17,Viana do Castelo,9
2020-07-18,Viana do Castelo,14
2020-07-19,Viana do Castelo,12
2020-07-20,Viana do Castelo,11
2020-07-21,Viana do Castelo,10
2020-07-22,Viana do Castelo,18
2020-07-23,Viana do Castelo,7
2020-07-24,Viana do Castelo,6
2020-07-25,Viana do Castelo,10
2020-07-26,Viana do Castelo,11
2020-07-27,Viana do Castelo,7
2020-07-28,Viana do Castelo,5
2020-07-29,Viana do Castelo,9
2020-07-30,Viana do Castelo,9
2020-07-31,Viana do Castelo,8
2020-01-01,Vila Real,8
2020-01-02,Vila Real,5
2020-01-03,Vila Real,15
2020-01-04,Vila Real,3
2020-01-05,Vila Real,5
2020-01-06,Vila Real,6
2020-01-07,Vila Real,11
2020-01-08,Vila Real,12
2020-01-09,Vila Real,7
2020-01-10,Vila Real,4
2020-01-11,Vila Real,2
2020-01-12,Vila Real,14
2020-01-13,Vila Real,8
2020-01-14,Vila Real,8
2020-01-15,Vila Real,8
2020-01-16,Vila Real,11
2020-01-17,Vila Real,16
2020-01-18,Vila Real,12
2020-01-19,Vila Real,12
2020-01-20,Vila Real,5
2020-01-21,Vila Real,9
2020-01-22,Vila Real,6
2020-01-23,Vila Real,9
2020-01-24,Vila Real,8
2020-01-25,Vila Real,9
2020-01-26,Vila Real,6
2020-01-27,Vila Real,4
2020-01-28,Vila Real,6
2020-01-29,Vila Real,13
2020-01-30,Vila Real,12
2020-01-31,Vila Real,10
2020-02-01,Vila Real,10
2020-02-02,Vila Real,14
2020-02-03,Vila Real,9
2020-02-04,Vila Real,8
2020-02-05,Vila Real,4
2020-02-06,Vila Real,11
2020-02-07,Vila Real,14
2020-02-08,Vila Real,6
2020-02-09,Vila Real,4
2020-02-10,Vila Real,6
2020-02-11,Vila Real,6
2020-02-12,Vila Real,10
2020-02-13,Vila Real,7
2020-02-14,Vila Real,4
2020-02-15,Vila Real,9
2020-02-16,Vila Real,5
2020-02-17,Vila Real,13
2020-02-18,Vila Real,5
2020-02-19,Vila Real,9
2020-02-20,Vila Real,8
2020-02-21,Vila Real,6
2020-02-22,Vila Real,12
2020-02-23,Vila Real,7
2020-02-24,Vila Real,7
2020-02-25,Vila Real,5
2020-02-26,Vila Real,5
2020-02-27,Vila Real,5
2020-02-28,Vila Real,10
2020-02-29,Vila Real,7
2020-03-01,Vila Real,6
2020-03-02,Vila Real,10
2020-03-03,Vila Real,9
2020-03-04,Vila Real,10
2020-03-05,Vila Real,9
2020-03-06,Vila Real,12
2020-03-07,Vila Real,6
2020-03-08,Vila Real,9
2020-03-09,Vila Real,7
2020-03-10,Vila Real,6
2020-03-11,Vila Real,13
2020-03-12,Vila Real,7
2020-03-13,Vila Real,4
2020-03-14,Vila Real,8
2020-03-15,Vila Real,6
2020-03-16,Vila Real,11
2020-03-17,Vila Real,9
2020-03-18,Vila Real,12
2020-03-19,Vila Real,5
2020-03-20,Vila Real,6
2020-03-21,Vila Real,11
2020-03-22,Vila Real,5
2020-03-23,Vila Real,11
2020-03-24,Vila Real,14
2020-03-25,Vila Real,10
2020-03-26,Vila Real,9
2020-03-27,Vila Real,12
2020-03-28,Vila Real,10
2020-03-29,Vila Real,7
2020-03-30,Vila Real,7
2020-03-31,Vila Real,5
2020-04-01,Vila Real,7
2020-04-02,Vila Real,7
2020-04-03,Vila Real,14
2020-04-04,Vila Real,3
2020-04-05,Vila Real,9
2020-04-06,Vila Real,6
2020-04-07,Vila Real,5
2020-04-08,Vila Real,10
2020-04-09,Vila Real,4
2020-04-10,Vila Real,7
2020-04-11,Vila Real,9
2020-04-12,Vila Real,4
2020-04-13,Vila Real,6
2020-04-14,Vila Real,6
2020-04-15,Vila Real,8
2020-04-16,Vila Real,12
2020-04-17,Vila Real,11
2020-04-18,Vila Real,6
2020-04-19,Vila Real,6
2020-04-20,Vila Real,3
2020-04-21,Vila Real,7
2020-04-22,Vila Real,12
2020-04-23,Vila Real,5
2020-04-24,Vila Real,11
2020-04-25,Vila Real,5
2020-04-26,Vila Real,4
2020-04-27,Vila Real,11
2020-04-28,Vila Real,6
2020-04-29,Vila Real,10
2020-04-30,Vila Real,1
2020-05-01,Vila Real,7
2020-05-02,Vila Real,4
2020-05-03,Vila Real,9
2020-05-04,Vila Real,4
2020-05-05,Vila Real,2
2020-05-06,Vila Real,9
2020-05-07,Vila Real,8
2020-05-08,Vila Real,8
2020-05-09,Vila Real,12
2020-05-10,Vila Real,7
2020-05-11,Vila Real,6
2020-05-12,Vila Real,6
2020-05-13,Vila Real,2
2020-05-14,Vila Real,4
2020-05-15,Vila Real,8
2020-05-16,Vila Real,8
2020-05-17,Vila Real,8
2020-05-18,Vila Real,9
2020-05-19,Vila Real,6
2020-05-20,Vila Real,3
2020-05-21,Vila Real,5
2020-05-22,Vila Real,4
2020-05-23,Vila Real,7
2020-05-24,Vila Real,9
2020-05-25,Vila Real,6
2020-05-26,Vila Real,13
2020-05-27,Vila Real,5
2020-05-28,Vila Real,12
2020-05-29,Vila Real,5
2020-05-30,Vila Real,3
2020-05-31,Vila Real,8
2020-06-01,Vila Real,6
2020-06-02,Vila Real,5
2020-06-03,Vila Real,4
2020-06-04,Vila Real,3
2020-06-05,Vila Real,8
2020-06-06,Vila Real,11
2020-06-07,Vila Real,3
2020-06-08,Vila Real,12
2020-06-09,Vila Real,3
2020-06-10,Vila Real,8
2020-06-11,Vila Real,8
2020-06-12,Vila Real,5
2020-06-13,Vila Real,7
2020-06-14,Vila Real,7
2020-06-15,Vila Real,6
2020-06-16,Vila Real,5
2020-06-17,Vila Real,7
2020-06-18,Vila Real,2
2020-06-19,Vila Real,7
2020-06-20,Vila Real,10
2020-06-21,Vila Real,1
2020-06-22,Vila Real,8
2020-06-23,Vila Real,10
2020-06-24,Vila Real,3
2020-06-25,Vila Real,4
2020-06-26,Vila Real,7
2020-06-27,Vila Real,4
2020-06-28,Vila Real,10
2020-06-29,Vila Real,5
2020-06-30,Vila Real,12
2020-07-01,Vila Real,4
2020-07-02,Vila Real,9
2020-07-03,Vila Real,4
2020-07-04,Vila Real,8
2020-07-05,Vila Real,7
2020-07-06,Vila Real,7
2020-07-07,Vila Real,10
2020-07-08,Vila Real,10
2020-07-09,Vila Real,6
2020-07-10,Vila Real,11
2020-07-11,Vila Real,7
2020-07-12,Vila Real,9
2020-07-13,Vila Real,14
2020-07-14,Vila Real,3
2020-07-15,Vila Real,4
2020-07-16,Vila Real,7
2020-07-17,Vila Real,9
2020-07-18,Vila Real,9
2020-07-19,Vila Real,8
2020-07-20,Vila Real,9
2020-07-21,Vila Real,9
2020-07-22,Vila Real,6
2020-07-23,Vila Real,13
2020-07-24,Vila Real,7
2020-07-25,Vila Real,10
2020-07-26,Vila Real,7
2020-07-27,Vila Real,6
2020-07-28,Vila Real,8
2020-07-29,Vila Real,6
2020-07-30,Vila Real,10
2020-07-31,Vila Real,6
2020-01-01,Viseu,17
2020-01-02,Viseu,9
2020-01-03,Viseu,16
2020-01-04,Viseu,12
2020-01-05,Viseu,11
2020-01-06,Viseu,8
2020-01-07,Viseu,22
2020-01-08,Viseu,17
2020-01-09,Viseu,18
2020-01-10,Viseu,15
2020-01-11,Viseu,15
2020-01-12,Viseu,11
2020-01-13,Viseu,22
2020-01-14,Viseu,18
2020-01-15,Viseu,14
2020-01-16,Viseu,14
2020-01-17,Viseu,14
2020-01-18,Viseu,19
2020-01-19,Viseu,17
2020-01-20,Viseu,20
2020-01-21,Viseu,14
2020-01-22,Viseu,23
2020-01-23,Viseu,18
2020-01-24,Viseu,18
2020-01-25,Viseu,23
2020-01-26,Viseu,21
2020-01-27,Viseu,14
2020-01-28,Viseu,13
2020-01-29,Viseu,12
2020-01-30,Viseu,13
2020-01-31,Viseu,21
2020-02-01,Viseu,18
2020-02-02,Viseu,17
2020-02-03,Viseu,22
2020-02-04,Viseu,14
2020-02-05,Viseu,14
2020-02-06,Viseu,16
2020-02-07,Viseu,13
2020-02-08,Viseu,11
2020-02-09,Viseu,13
2020-02-10,Viseu,10
2020-02-11,Viseu,5
2020-02-12,Viseu,12
2020-02-13,Viseu,11
2020-02-14,Viseu,14
2020-02-15,Viseu,13
2020-02-16,Viseu,15
2020-02-17,Viseu,12
2020-02-18,Viseu,14
2020-02-19,Viseu,15
2020-02-20,Viseu,11
2020-02-21,Viseu,20
2020-02-22,Viseu,18
2020-02-23,Viseu,9
2020-02-24,Viseu,13
2020-02-25,Viseu,13
2020-02-26,Viseu,12
2020-02-27,Viseu,13
2020-02-28,Viseu,12
2020-02-29,Viseu,11
2020-03-01,Viseu,9
2020-03-02,Viseu,8
2020-03-03,Viseu,9
2020-03-04,Viseu,14
2020-03-05,Viseu,8
2020-03-06,Viseu,9
2020-03-07,Viseu,10
2020-03-08,Viseu,15
2020-03-09,Viseu,16
2020-03-10,Viseu,16
2020-03-11,Viseu,10
2020-03-12,Viseu,8
2020-03-13,Viseu,19
2020-03-14,Viseu,13
2020-03-15,Viseu,9
2020-03-16,Viseu,12
2020-03-17,Viseu,16
2020-03-18,Viseu,13
2020-03-19,Viseu,11
2020-03-20,Viseu,12
2020-03-21,Viseu,14
2020-03-22,Viseu,7
2020-03-23,Viseu,12
2020-03-24,Viseu,19
2020-03-25,Viseu,15
2020-03-26,Viseu,12
2020-03-27,Viseu,13
2020-03-28,Viseu,9
2020-03-29,Viseu,15
2020-03-30,Viseu,11
2020-03-31,Viseu,16
2020-04-01,Viseu,21
2020-04-02,Viseu,18
2020-04-03,Viseu,12
2020-04-04,Viseu,15
2020-04-05,Viseu,9
2020-04-06,Viseu,16
2020-04-07,Viseu,17
2020-04-08,Viseu,16
2020-04-09,Viseu,15
2020-04-10,Viseu,13
2020-04-11,Viseu,11
2020-04-12,Viseu,23
2020-04-13,Viseu,17
2020-04-14,Viseu,17
2020-04-15,Viseu,9
2020-04-16,Viseu,17
2020-04-17,Viseu,14
2020-04-18,Viseu,16
2020-04-19,Viseu,13
2020-04-20,Viseu,16
2020-04-21,Viseu,9
2020-04-22,Viseu,16
2020-04-23,Viseu,11
2020-04-24,Viseu,11
2020-04-25,Viseu,18
2020-04-26,Viseu,16
2020-04-27,Viseu,19
2020-04-28,Viseu,8
2020-04-29,Viseu,10
2020-04-30,Viseu,11
2020-05-01,Viseu,15
2020-05-02,Viseu,21
2020-05-03,Viseu,8
2020-05-04,Viseu,10
2020-05-05,Viseu,9
2020-05-06,Viseu,19
2020-05-07,Viseu,10
2020-05-08,Viseu,17
2020-05-09,Viseu,13
2020-05-10,Viseu,7
2020-05-11,Viseu,12
2020-05-12,Viseu,18
2020-05-13,Viseu,6
2020-05-14,Viseu,13
2020-05-15,Viseu,11
2020-05-16,Viseu,13
2020-05-17,Viseu,16
2020-05-18,Viseu,13
2020-05-19,Viseu,17
2020-05-20,Viseu,11
2020-05-21,Viseu,9
2020-05-22,Viseu,8
2020-05-23,Viseu,20
2020-05-24,Viseu,17
2020-05-25,Viseu,14
2020-05-26,Viseu,18
2020-05-27,Viseu,12
2020-05-28,Viseu,13
2020-05-29,Viseu,14
2020-05-30,Viseu,11
2020-05-31,Viseu,19
2020-06-01,Viseu,16
2020-06-02,Viseu,8
2020-06-03,Viseu,12
2020-06-04,Viseu,12
2020-06-05,Viseu,13
2020-06-06,Viseu,11
2020-06-07,Viseu,11
2020-06-08,Viseu,10
2020-06-09,Viseu,4
2020-06-10,Viseu,8
2020-06-11,Viseu,15
2020-06-12,Viseu,13
2020-06-13,Viseu,16
2020-06-14,Viseu,5
2020-06-15,Viseu,7
2020-06-16,Viseu,13
2020-06-17,Viseu,10
2020-06-18,Viseu,13
2020-06-19,Viseu,8
2020-06-20,Viseu,8
2020-06-21,Viseu,11
2020-06-22,Viseu,9
2020-06-23,Viseu,22
2020-06-24,Viseu,9
2020-06-25,Viseu,7
2020-06-26,Viseu,11
2020-06-27,Viseu,10
2020-06-28,Viseu,10
2020-06-29,Viseu,15
2020-06-30,Viseu,13
2020-07-01,Viseu,9
2020-07-02,Viseu,12
2020-07-03,Viseu,17
2020-07-04,Viseu,9
2020-07-05,Viseu,7
2020-07-06,Viseu,19
2020-07-07,Viseu,14
2020-07-08,Viseu,10
2020-07-09,Viseu,9
2020-07-10,Viseu,14
2020-07-11,Viseu,9
2020-07-12,Viseu,12
2020-07-13,Viseu,21
2020-07-14,Viseu,22
2020-07-15,Viseu,9
2020-07-16,Viseu,19
2020-07-17,Viseu,17
2020-07-18,Viseu,15
2020-07-19,Viseu,11
2020-07-20,Viseu,18
2020-07-21,Viseu,10
2020-07-22,Viseu,12
2020-07-23,Viseu,15
2020-07-24,Viseu,21
2020-07-25,Viseu,13
2020-07-26,Viseu,16
2020-07-27,Viseu,20
2020-07-28,Viseu,23
2020-07-29,Viseu,11
2020-07-30,Viseu,20
2020-07-31,Viseu,12
2020-01-01,Évora,8
2020-01-02,Évora,5
2020-01-03,Évora,4
2020-01-04,Évora,11
2020-01-05,Évora,11
2020-01-06,Évora,5
2020-01-07,Évora,4
2020-01-08,Évora,7
2020-01-09,Évora,8
2020-01-10,Évora,10
2020-01-11,Évora,8
2020-01-12,Évora,10
2020-01-13,Évora,4
2020-01-14,Évora,11
2020-01-15,Évora,2
2020-01-16,Évora,7
2020-01-17,Évora,7
2020-01-18,Évora,9
2020-01-19,Évora,6
2020-01-20,Évora,3
2020-01-21,Évora,4
2020-01-22,Évora,9
2020-01-23,Évora,7
2020-01-24,Évora,7
2020-01-25,Évora,8
2020-01-26,Évora,9
2020-01-27,Évora,9
2020-01-28,Évora,12
2020-01-29,Évora,6
2020-01-30,Évora,6
2020-01-31,Évora,6
2020-02-01,Évora,8
2020-02-02,Évora,7
2020-02-03,Évora,7
2020-02-04,Évora,8
2020-02-05,Évora,7
2020-02-06,Évora,6
2020-02-07,Évora,5
2020-02-08,Évora,4
2020-02-09,Évora,5
2020-02-10,Évora,7
2020-02-11,Évora,4
2020-02-12,Évora,6
2020-02-13,Évora,9
2020-02-14,Évora,2
2020-02-15,Évora,8
2020-02-16,Évora,3
2020-02-17,Évora,2
2020-02-18,Évora,5
2020-02-19,Évora,5
2020-02-20,Évora,6
2020-02-21,Évora,4
2020-02-22,Évora,6
2020-02-23,Évora,10
2020-02-24,Évora,10
2020-02-25,Évora,10
2020-02-26,Évora,6
2020-02-27,Évora,3
2020-02-28,Évora,6
2020-02-29,Évora,9
2020-03-01,Évora,10
2020-03-02,Évora,7
2020-03-03,Évora,9
2020-03-04,Évora,9
2020-03-05,Évora,9
2020-03-06,Évora,9
2020-03-07,Évora,8
2020-03-08,Évora,6
2020-03-09,Évora,3
2020-03-10,Évora,5
2020-03-11,Évora,3
2020-03-12,Évora,8
2020-03-13,Évora,9
2020-03-14,Évora,4
2020-03-15,Évora,10
2020-03-16,Évora,6
2020-03-17,Évora,9
2020-03-18,Évora,9
2020-03-19,Évora,7
2020-03-20,Évora,6
2020-03-21,Évora,6
2020-03-22,Évora,5
2020-03-23,Évora,11
2020-03-24,Évora,3
2020-03-25,Évora,12
2020-03-26,Évora,7
2020-03-27,Évora,4
2020-03-28,Évora,12
2020-03-29,Évora,6
2020-03-30,Évora,5
2020-03-31,Évora,5
2020-04-01,Évora,10
2020-04-02,Évora,13
2020-04-03,Évora,9
2020-04-04,Évora,11
2020-04-05,Évora,9
2020-04-06,Évora,8
2020-04-07,Évora,7
2020-04-08,Évora,9
2020-04-09,Évora,7
2020-04-10,Évora,10
2020-04-11,Évora,10
2020-04-12,Évora,11
2020-04-13,Évora,3
2020-04-14,Évora,3
2020-04-15,Évora,5
2020-04-16,Évora,3
2020-04-17,Évora,7
2020-04-18,Évora,6
2020-04-19,Évora,5
2020-04-20,Évora,7
2020-04-21,Évora,4
2020-04-22,Évora,4
2020-04-23,Évora,6
2020-04-24,Évora,9
2020-04-25,Évora,6
2020-04-26,Évora,5
2020-04-27,Évora,5
2020-04-28,Évora,11
2020-04-29,Évora,4
2020-04-30,Évora,4
2020-05-01,Évora,5
2020-05-02,Évora,5
2020-05-03,Évora,5
2020-05-04,Évora,0
2020-05-05,Évora,8
2020-05-06,Évora,6
2020-05-07,Évora,8
2020-05-08,Évora,7
2020-05-09,Évora,8
2020-05-10,Évora,2
2020-05-11,Évora,6
2020-05-12,Évora,6
2020-05-13,Évora,2
2020-05-14,Évora,5
2020-05-15,Évora,6
2020-05-16,Évora,4
2020-05-17,Évora,4
2020-05-18,Évora,9
2020-05-19,Évora,4
2020-05-20,Évora,9
2020-05-21,Évora,6
2020-05-22,Évora,3
2020-05-23,Évora,7
2020-05-24,Évora,8
2020-05-25,Évora,2
2020-05-26,Évora,6
2020-05-27,Évora,11
2020-05-28,Évora,7
2020-05-29,Évora,3
2020-05-30,Évora,12
2020-05-31,Évora,8
2020-06-01,Évora,9
2020-06-02,Évora,5
2020-06-03,Évora,7
2020-06-04,Évora,9
2020-06-05,Évora,8
2020-06-06,Évora,7
2020-06-07,Évora,7
2020-06-08,Évora,5
2020-06-09,Évora,6
2020-06-10,Évora,7
2020-06-11,Évora,3
2020-06-12,Évora,4
2020-06-13,Évora,8
2020-06-14,Évora,5
2020-06-15,Évora,9
2020-06-16,Évora,9
2020-06-17,Évora,10
2020-06-18,Évora,5
2020-06-19,Évora,4
2020-06-20,Évora,6
2020-06-21,Évora,2
2020-06-22,Évora,8
2020-06-23,Évora,4
2020-06-24,Évora,14
2020-06-25,Évora,12
2020-06-26,Évora,7
2020-06-27,Évora,8
2020-06-28,Évora,5
2020-06-29,Évora,6
2020-06-30,Évora,7
2020-07-01,Évora,7
2020-07-02,Évora,6
2020-07-03,Évora,10
2020-07-04,Évora,10
2020-07-05,Évora,10
2020-07-06,Évora,8
2020-07-07,Évora,12
2020-07-08,Évora,9
2020-07-09,Évora,6
2020-07-10,Évora,5
2020-07-11,Évora,9
2020-07-12,Évora,9
2020-07-13,Évora,6
2020-07-14,Évora,14
2020-07-15,Évora,13
2020-07-16,Évora,12
2020-07-17,Évora,6
2020-07-18,Évora,4
2020-07-19,Évora,9
2020-07-20,Évora,8
2020-07-21,Évora,9
2020-07-22,Évora,12
2020-07-23,Évora,6
2020-07-24,Évora,10
2020-07-25,Évora,7
2020-07-26,Évora,7
2020-07-27,Évora,3
2020-07-28,Évora,5
2020-07-29,Évora,6
2020-07-30,Évora,11
2020-07-31,Évora,6
